1.000000000000000000e+03,1.500000000000000000e+03,1.700000000000000000e+03,2.000000000000000000e+03,3.500000000000000000e+03,4.500000000000000000e+03,6.000000000000000000e+03
2.320500000000000114e+02,2.320500000000000114e+02,2.320500000000000114e+02,2.430000000000000000e+02,2.430000000000000000e+02,2.320500000000000114e+02,2.320500000000000114e+02
