1.000000000000000000e+03,1.500000000000000000e+03,1.700000000000000000e+03,2.000000000000000000e+03,3.500000000000000000e+03,4.500000000000000000e+03,6.000000000000000000e+03
1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01
