9.000000000000000000e+00,4.680156707763671875e-01,2.218455505371093750e+02,-1.908312521172184084e-04,4.682065020284844059e-01,2.257518704735902020e+02
8.000000000000000000e+00,5.011558532714843750e-01,2.211172027587890625e+02,1.752702305023445817e-04,5.009805830409820304e-01,2.257518704735902020e+02
