1.100000000000000000e+01,5.593299865722656250e-01,2.174403228759765625e+02,-2.803012957750539158e-04,5.596102878680406789e-01,2.202479247519154057e+02
1.200000000000000000e+01,5.148649215698242188e-01,2.196930694580078125e+02,-2.827577738574449384e-04,5.151476793436816637e-01,2.202479247519154057e+02
