2.500000000000000000e+02,1.000000000000000000e+03,1.500000000000000000e+03,2.339166666666666970e+03,5.000000000000000000e+03
2.320500000000000114e+02,2.320500000000000114e+02,2.320500000000000114e+02,2.320500000000000114e+02,2.320500000000000114e+02
