,Model_time,temp,Acc,delta_temp,CoD
3348,4347.0,236.05,0.19,0.082839966,92.622574
3349,4348.0,236.05,0.19,0.082733154,92.622536
3350,4349.0,236.05,0.19,0.08262634,92.6225
3351,4350.0,236.05,0.19,0.08251953,92.62246
3352,4351.0,236.05,0.19,0.08241272,92.62243
3353,4352.0,236.05,0.19,0.08230591,92.62239
3354,4353.0,236.05,0.19,0.0821991,92.62235
3355,4354.0,236.05,0.19,0.082092285,92.622314
3356,4355.0,236.05,0.19,0.08198547,92.62228
3357,4356.0,236.05,0.19,0.08187866,92.62224
3358,4357.0,236.05,0.19,0.08177185,92.6222
3359,4358.0,236.05,0.19,0.08166504,92.62216
3360,4359.0,236.05,0.19,0.08155823,92.62212
3361,4360.0,236.05,0.19,0.081466675,92.62209
3362,4361.0,236.05,0.19,0.08135986,92.622055
3363,4362.0,236.05,0.19,0.08125305,92.62202
3364,4363.0,236.05,0.19,0.08114624,92.62198
3365,4364.0,236.05,0.19,0.08103943,92.62194
3366,4365.0,236.05,0.19,0.08093262,92.6219
3367,4366.0,236.05,0.19,0.080825806,92.62187
3368,4367.0,236.05,0.19,0.080718994,92.62183
3369,4368.0,236.05,0.19,0.08062744,92.621796
3370,4369.0,236.05,0.19,0.08052063,92.62176
3371,4370.0,236.05,0.19,0.08041382,92.62172
3372,4371.0,236.05,0.19,0.08030701,92.62169
3373,4372.0,236.05,0.19,0.080200195,92.62165
3374,4373.0,236.05,0.19,0.08010864,92.62161
3375,4374.0,236.05,0.19,0.08000183,92.621574
3376,4375.0,236.05,0.19,0.07989502,92.621544
3377,4376.0,236.05,0.19,0.07978821,92.621506
3378,4377.0,236.05,0.19,0.079696655,92.62147
3379,4378.0,236.05,0.19,0.079589844,92.62143
3380,4379.0,236.05,0.19,0.07948303,92.6214
3381,4380.0,236.05,0.19,0.07937622,92.62136
3382,4381.0,236.05,0.19,0.07928467,92.62132
3383,4382.0,236.05,0.19,0.07917786,92.621284
3384,4383.0,236.05,0.19,0.079071045,92.621254
3385,4384.0,236.05,0.19,0.07897949,92.621216
3386,4385.0,236.05,0.19,0.07887268,92.62118
3387,4386.0,236.05,0.19,0.07876587,92.62115
3388,4387.0,236.05,0.19,0.07867432,92.62111
3389,4388.0,236.05,0.19,0.078567505,92.62107
3390,4389.0,236.05,0.19,0.07846069,92.62103
3391,4390.0,236.05,0.19,0.07836914,92.621
3392,4391.0,236.05,0.19,0.07826233,92.620964
3393,4392.0,236.05,0.19,0.07815552,92.620926
3394,4393.0,236.05,0.19,0.078063965,92.620895
3395,4394.0,236.05,0.19,0.07795715,92.62086
3396,4395.0,236.05,0.19,0.07785034,92.62083
3397,4396.0,236.05,0.19,0.07775879,92.62079
3398,4397.0,236.05,0.19,0.07765198,92.62075
3399,4398.0,236.05,0.19,0.077560425,92.62072
3400,4399.0,236.05,0.19,0.07745361,92.62068
3401,4400.0,236.05,0.19,0.07736206,92.62064
3402,4401.0,236.05,0.19,0.07725525,92.62061
3403,4402.0,236.05,0.19,0.0771637,92.620575
3404,4403.0,236.05,0.19,0.077056885,92.620544
3405,4404.0,236.05,0.19,0.07696533,92.62051
3406,4405.0,236.05,0.19,0.07685852,92.62047
3407,4406.0,236.05,0.19,0.07675171,92.62044
3408,4407.0,236.05,0.19,0.076660156,92.6204
3409,4408.0,236.05,0.19,0.0765686,92.62037
3410,4409.0,236.05,0.19,0.07646179,92.62033
3411,4410.0,236.05,0.19,0.07637024,92.6203
3412,4411.0,236.05,0.19,0.07626343,92.62026
3413,4412.0,236.05,0.19,0.076171875,92.62023
3414,4413.0,236.05,0.19,0.07606506,92.62019
3415,4414.0,236.05,0.19,0.07597351,92.62016
3416,4415.0,236.05,0.19,0.0758667,92.620125
3417,4416.0,236.05,0.19,0.07577515,92.62009
3418,4417.0,236.05,0.19,0.075668335,92.620056
3419,4418.0,236.05,0.19,0.07557678,92.62002
3420,4419.0,236.05,0.19,0.07548523,92.61999
3421,4420.0,236.05,0.19,0.07537842,92.61995
3422,4421.0,236.05,0.19,0.075286865,92.61992
3423,4422.0,236.05,0.19,0.07519531,92.61989
3424,4423.0,236.05,0.19,0.0750885,92.61985
3425,4424.0,236.05,0.19,0.07499695,92.61982
3426,4425.0,236.05,0.19,0.07489014,92.61978
3427,4426.0,236.05,0.19,0.074798584,92.61975
