2.500000000000000000e+02,1.000000000000000000e+03,1.500000000000000000e+03,2.835000000000000000e+03,5.000000000000000000e+03
6.906238862092875519e-02,6.906238862092875519e-02,6.906238862092875519e-02,1.678474076701086948e-01,1.678474076701086948e-01
