2.500000000000000000e+02,1.000000000000000000e+03,1.500000000000000000e+03,1.590000000000000000e+03,5.000000000000000000e+03
1.849999999999999978e-01,1.849999999999999978e-01,1.849999999999999978e-01,2.600000000000000089e-01,2.600000000000000089e-01
