2.500000000000000000e+02,1.000000000000000000e+03,1.500000000000000000e+03,1.700000000000000000e+03,7.000000000000000000e+03
3.069225304635408644e-02,3.069225304635408644e-02,3.069225304635408644e-02,7.459364224515654951e-02,7.459364224515654951e-02
