2.500000000000000000e+02,1.000000000000000000e+03,1.050000000000000000e+03,1.200000000000000000e+03,2.000000000000000000e+03,4.000000000000000000e+03,4.050000000000000000e+03,5.000000000000000000e+03,5.500000000000000000e+03,7.000000000000000000e+03,7.050000000000000000e+03,7.500000000000000000e+03,8.000000000000000000e+03
1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01
