2.500000000000000000e+02,1.000000000000000000e+03,1.500000000000000000e+03,3.405000000000000000e+03,5.000000000000000000e+03
1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01
