2.500000000000000000e+02,1.000000000000000000e+03,1.500000000000000000e+03,1.800000000000000000e+03,5.000000000000000000e+03
1.849999999999999978e-01,1.849999999999999978e-01,1.849999999999999978e-01,3.574999999999999845e-01,3.574999999999999845e-01
