1.000000000000000000e+01,4.591941833496093750e-01,2.222263031005859375e+02,-1.693218279110730862e-04,4.593635051775204481e-01,2.257518704735902020e+02
1.000000000000000000e+01,4.633665084838867188e-01,2.226112060546875000e+02,-2.344172833230184771e-04,4.636009257672097372e-01,2.257518704735902020e+02
