2.500000000000000000e+02,1.000000000000000000e+03,1.500000000000000000e+03,1.600000000000000000e+03,1.900000000000000000e+03,2.600000000000000000e+03,3.000000000000000000e+03
2.420500000000000114e+02,2.420500000000000114e+02,2.420500000000000114e+02,2.530000000000000000e+02,2.530000000000000000e+02,2.420500000000000114e+02,2.420500000000000114e+02
