9.000000000000000000e+00,4.596710205078125000e-01,2.232393798828125000e+02,7.620126492641210447e-05,4.595948192428860879e-01,2.257518704735902020e+02
1.400000000000000000e+01,4.904270172119140625e-01,2.221210632324218750e+02,-2.180418439619580262e-04,4.906450590558760205e-01,2.257518704735902020e+02
