1.000000000000000000e+01,5.332231521606445312e-01,2.197338562011718750e+02,3.189983940209417668e-04,5.329041537666235895e-01,2.202479247519154057e+02
8.000000000000000000e+00,5.201101303100585938e-01,2.207468566894531250e+02,1.413964228041963977e-04,5.199687338872543974e-01,2.202479247519154057e+02
